Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Date,,,,,
11/26/20,518.801147,575.641479,485.497314,570.514893,3.11E+10
11/27/20,517.493713,530.777161,497.242615,519.108093,1.68E+10
11/28/20,538.229797,548.044861,508.125366,517.597351,1.48E+10
11/29/20,575.758057,576.602417,531.987549,538.264587,1.50E+10
11/30/20,614.842529,615.24054,571.537781,575.75708,2.03E+10
12/1/20,587.324158,635.160583,571.753967,615.070313,2.72E+10
12/2/20,598.352356,604.022461,578.741028,587.261597,1.69E+10
12/3/20,616.70874,622.452698,588.346375,598.459229,1.61E+10
12/4/20,569.354187,618.983154,569.283508,616.722778,1.63E+10
12/5/20,596.595459,596.595459,563.106628,569.347656,1.35E+10
12/6/20,601.908997,606.791931,584.411743,596.568665,1.13E+10
12/7/20,591.843384,602.917908,585.42865,601.797119,1.07E+10
12/8/20,554.827759,594.751587,552.469238,591.900818,1.44E+10
12/9/20,573.479126,577.288391,532.998413,554.792908,1.59E+10
12/10/20,559.678528,574.600159,549.784058,573.504028,1.17E+10
12/11/20,545.797363,560.376709,537.811646,559.679199,1.11E+10
12/12/20,568.567322,573.339417,545.245605,545.578552,8534557897
12/13/20,589.663208,593.78125,564.565979,568.609863,9070377862
12/14/20,586.011169,590.492981,577.118408,589.782471,8125837102
12/15/20,589.355591,596.247742,580.628784,586.02179,9326645840
12/16/20,636.181824,636.64032,582.039124,589.378662,1.58E+10
12/17/20,642.868958,673.834229,628.74939,636.154175,2.55E+10
12/18/20,654.811951,662.699097,632.356079,642.916992,1.58E+10
12/19/20,659.297913,668.769592,646.616211,654.624207,1.28E+10
12/20/20,638.290833,659.923706,625.014465,659.185059,1.34E+10
12/21/20,609.817871,646.846558,600.83606,638.315186,1.44E+10
12/22/20,634.854187,635.076599,589.552002,609.420532,1.47E+10
12/23/20,583.7146,637.122803,560.364258,634.824585,1.53E+10
12/24/20,611.607178,613.815186,568.596375,584.13562,1.43E+10
12/25/20,626.410706,633.061401,605.424438,611.554565,1.35E+10
12/26/20,635.835815,650.721436,617.4021,626.498047,1.48E+10
12/27/20,682.642334,711.393555,628.334961,635.887146,2.61E+10
12/28/20,730.397339,745.877747,683.205811,683.205811,2.42E+10
12/29/20,731.520142,737.952881,692.149414,730.358704,1.87E+10
12/30/20,751.618958,754.303223,720.988892,731.472839,1.73E+10
12/31/20,737.803406,754.299438,726.511902,751.626648,1.39E+10
1/1/21,730.367554,749.201843,719.792236,737.708374,1.37E+10
1/2/21,774.534973,786.798462,718.109497,730.402649,1.97E+10
1/3/21,975.50769,1006.565,771.561646,774.511841,4.52E+10
1/4/21,1040.23303,1153.18921,912.305359,977.058838,5.69E+10
1/5/21,1100.0061,1129.37146,986.811279,1041.49878,4.15E+10
1/6/21,1207.11218,1209.42859,1064.2334,1101.005,4.47E+10
1/7/21,1225.6781,1282.57959,1167.44312,1208.07837,4.05E+10
1/8/21,1224.19714,1273.82751,1076.08154,1225.9679,4.43E+10
1/9/21,1281.07727,1303.87183,1182.27039,1223.74048,3.32E+10
1/10/21,1262.2467,1347.92615,1194.71558,1280.87109,4.06E+10
1/11/21,1090.14539,1261.62292,924.922607,1261.62292,6.07E+10
1/12/21,1043.43457,1149.24023,1012.76416,1088.52673,3.75E+10
1/13/21,1130.73938,1134.3385,994.549072,1043.74097,3.01E+10
1/14/21,1218.453,1244.16309,1093.06079,1130.2312,3.34E+10
1/15/21,1171.83459,1250.50586,1090.72107,1221.8772,3.60E+10
1/16/21,1233.5376,1290.05359,1157.62378,1171.44312,3.23E+10
1/17/21,1230.17224,1265.64465,1174.38855,1233.45337,2.93E+10
1/18/21,1257.27954,1259.45007,1187.31104,1230.31323,2.58E+10
1/19/21,1377.2959,1432.30005,1254.52295,1257.43457,4.72E+10
1/20/21,1382.27405,1405.74414,1243.29993,1375.24841,4.68E+10
1/21/21,1121.57092,1382.68445,1098.4762,1382.68445,4.59E+10
1/22/21,1236.51221,1271.68762,1046.59656,1118.88904,4.39E+10
1/23/21,1230.9906,1272.15112,1200.89331,1235.26794,2.73E+10
1/24/21,1391.60938,1395.11133,1225.27405,1231.21057,3.64E+10
1/25/21,1324.41479,1467.78491,1304.974,1390.63989,4.36E+10
1/26/21,1357.05811,1376.08508,1253.34033,1323.7417,4.16E+10
1/27/21,1253.18713,1368.0741,1215.31128,1358.33337,3.94E+10
1/28/21,1332.49219,1356.2887,1226.17395,1251.27979,3.46E+10
1/29/21,1382.52283,1428.9812,1292.24011,1369.08679,5.36E+10
1/30/21,1376.11548,1402.39978,1328.52905,1382.23193,3.06E+10
1/31/21,1314.98621,1378.91602,1288.50159,1376.82361,2.52E+10
2/1/21,1369.04053,1373.84583,1274.35779,1314.85522,2.92E+10
2/2/21,1515.19373,1542.99097,1362.77124,1369.50513,4.54E+10
2/3/21,1660.90955,1660.90955,1510.01025,1514.76965,4.19E+10
2/4/21,1594.7627,1689.18665,1561.85352,1661.17017,4.44E+10
2/5/21,1718.65088,1756.51099,1594.79333,1594.79333,4.01E+10
2/6/21,1677.8468,1738.31445,1649.06873,1717.79749,3.99E+10
